e47f49d7-eee7-4ad8-b17b-4841805ac3a52026-02-09 19:46:56,672 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:15:32,908 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:15:33,120 - license_client - INFO - Лицензия сохранена
2026-02-10 07:15:33,125 - license_client - INFO - Лицензия действительна
2026-02-10 07:15:33,133 - license_client - INFO - Лицензия сохранена
2026-02-10 07:16:33,141 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:16:33,308 - license_client - INFO - Лицензия сохранена
2026-02-10 07:16:33,316 - license_client - INFO - Лицензия действительна
2026-02-10 07:16:33,325 - license_client - INFO - Лицензия сохранена
2026-02-10 07:17:33,332 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:17:33,453 - license_client - INFO - Лицензия сохранена
2026-02-10 07:17:33,462 - license_client - INFO - Лицензия действительна
2026-02-10 07:17:33,465 - license_client - INFO - Лицензия сохранена
2026-02-10 07:18:33,476 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:18:33,590 - license_client - INFO - Лицензия сохранена
2026-02-10 07:18:33,606 - license_client - INFO - Лицензия действительна
2026-02-10 07:18:33,609 - license_client - INFO - Лицензия сохранена
2026-02-10 07:19:33,618 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:19:33,751 - license_client - INFO - Лицензия сохранена
2026-02-10 07:19:33,754 - license_client - INFO - Лицензия действительна
2026-02-10 07:19:33,763 - license_client - INFO - Лицензия сохранена
2026-02-10 07:20:33,776 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:20:33,932 - license_client - INFO - Лицензия сохранена
2026-02-10 07:20:33,937 - license_client - INFO - Лицензия действительна
2026-02-10 07:20:33,942 - license_client - INFO - Лицензия сохранена
2026-02-10 07:21:33,956 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:21:34,081 - license_client - INFO - Лицензия сохранена
2026-02-10 07:21:34,100 - license_client - INFO - Лицензия действительна
2026-02-10 07:21:34,104 - license_client - INFO - Лицензия сохранена
2026-02-10 07:22:34,120 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:22:34,261 - license_client - INFO - Лицензия сохранена
2026-02-10 07:22:34,285 - license_client - INFO - Лицензия действительна
2026-02-10 07:22:34,289 - license_client - INFO - Лицензия сохранена
2026-02-10 07:23:34,305 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:23:39,461 - license_client - INFO - Лицензия сохранена
2026-02-10 07:23:39,529 - license_client - INFO - Лицензия действительна
2026-02-10 07:23:39,533 - license_client - INFO - Лицензия сохранена
2026-02-10 07:24:39,543 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:24:39,659 - license_client - INFO - Лицензия сохранена
2026-02-10 07:24:39,671 - license_client - INFO - Лицензия действительна
2026-02-10 07:24:39,675 - license_client - INFO - Лицензия сохранена
2026-02-10 07:25:39,689 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:25:39,821 - license_client - INFO - Лицензия сохранена
2026-02-10 07:25:39,825 - license_client - INFO - Лицензия действительна
2026-02-10 07:25:39,832 - license_client - INFO - Лицензия сохранена
2026-02-10 07:26:39,852 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:26:39,966 - license_client - INFO - Лицензия сохранена
2026-02-10 07:26:39,982 - license_client - INFO - Лицензия действительна
2026-02-10 07:26:39,986 - license_client - INFO - Лицензия сохранена
2026-02-10 07:27:40,004 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:27:40,152 - license_client - INFO - Лицензия сохранена
2026-02-10 07:27:40,167 - license_client - INFO - Лицензия действительна
2026-02-10 07:27:40,176 - license_client - INFO - Лицензия сохранена
2026-02-10 07:28:40,193 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:28:40,305 - license_client - INFO - Лицензия сохранена
2026-02-10 07:28:40,326 - license_client - INFO - Лицензия действительна
2026-02-10 07:28:40,333 - license_client - INFO - Лицензия сохранена
2026-02-10 07:29:40,350 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:29:40,453 - license_client - INFO - Лицензия сохранена
2026-02-10 07:29:40,479 - license_client - INFO - Лицензия действительна
2026-02-10 07:29:40,484 - license_client - INFO - Лицензия сохранена
2026-02-10 07:30:40,488 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:30:40,631 - license_client - INFO - Лицензия сохранена
2026-02-10 07:30:40,636 - license_client - INFO - Лицензия действительна
2026-02-10 07:30:40,642 - license_client - INFO - Лицензия сохранена
2026-02-10 07:31:40,651 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:31:40,837 - license_client - INFO - Лицензия сохранена
2026-02-10 07:31:40,841 - license_client - INFO - Лицензия действительна
2026-02-10 07:31:40,849 - license_client - INFO - Лицензия сохранена
2026-02-10 07:32:40,871 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:32:41,012 - license_client - INFO - Лицензия сохранена
2026-02-10 07:32:41,018 - license_client - INFO - Лицензия действительна
2026-02-10 07:32:41,025 - license_client - INFO - Лицензия сохранена
2026-02-10 07:33:41,035 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:33:41,188 - license_client - INFO - Лицензия сохранена
2026-02-10 07:33:41,195 - license_client - INFO - Лицензия действительна
2026-02-10 07:33:41,199 - license_client - INFO - Лицензия сохранена
2026-02-10 07:34:41,207 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:34:41,320 - license_client - INFO - Лицензия сохранена
2026-02-10 07:34:41,324 - license_client - INFO - Лицензия действительна
2026-02-10 07:34:41,330 - license_client - INFO - Лицензия сохранена
2026-02-10 07:35:41,343 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:35:41,447 - license_client - INFO - Лицензия сохранена
2026-02-10 07:35:41,469 - license_client - INFO - Лицензия действительна
2026-02-10 07:35:41,474 - license_client - INFO - Лицензия сохранена
2026-02-10 07:36:41,489 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:36:41,654 - license_client - INFO - Лицензия сохранена
2026-02-10 07:36:41,659 - license_client - INFO - Лицензия действительна
2026-02-10 07:36:41,665 - license_client - INFO - Лицензия сохранена
2026-02-10 07:37:41,679 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:37:41,821 - license_client - INFO - Лицензия сохранена
2026-02-10 07:37:41,838 - license_client - INFO - Лицензия действительна
2026-02-10 07:37:41,842 - license_client - INFO - Лицензия сохранена
2026-02-10 07:38:41,849 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:38:41,981 - license_client - INFO - Лицензия сохранена
2026-02-10 07:38:41,986 - license_client - INFO - Лицензия действительна
2026-02-10 07:38:41,994 - license_client - INFO - Лицензия сохранена
2026-02-10 07:39:42,024 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:39:42,191 - license_client - INFO - Лицензия сохранена
2026-02-10 07:39:42,204 - license_client - INFO - Лицензия действительна
2026-02-10 07:39:42,211 - license_client - INFO - Лицензия сохранена
2026-02-10 07:40:42,222 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:40:42,389 - license_client - INFO - Лицензия сохранена
2026-02-10 07:40:42,400 - license_client - INFO - Лицензия действительна
2026-02-10 07:40:42,410 - license_client - INFO - Лицензия сохранена
2026-02-10 07:41:42,421 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:41:42,547 - license_client - INFO - Лицензия сохранена
2026-02-10 07:41:42,551 - license_client - INFO - Лицензия действительна
2026-02-10 07:41:42,558 - license_client - INFO - Лицензия сохранена
2026-02-10 07:42:42,575 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:42:42,695 - license_client - INFO - Лицензия сохранена
2026-02-10 07:42:42,704 - license_client - INFO - Лицензия действительна
2026-02-10 07:42:42,712 - license_client - INFO - Лицензия сохранена
2026-02-10 07:43:42,730 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:43:42,862 - license_client - INFO - Лицензия сохранена
